le,z_relative_mob,z_gini,county,gender,income_q,county_name,stateabbrv,statename,log_population,log_income,z_segregation_income,log_unemployment,z_uninsured,z_medicare_expenses,log_crime_rate,log_pct_black,log_pct_hispanic,z_obesity,z_smoking,z_exercise
44.54344940185547,2.1723670959472656,1.1094245910644531,1005,F,Q1,Barbour,AL,Alabama,-1.0185936394883797,-0.33556461334228516,-0.6535716652870178,0.3583667278289795,0.3110954165458679,0.3157328337816367,0.1930632599509412,2.7280592918395996,-0.5271580219268799,0.22784951329231262,0.27523165941238403,-1.534379482269287
44.595550537109375,2.1723670959472656,1.1094245910644531,1005,F,Q2,Barbour,AL,Alabama,-1.0185936394883797,-0.33556461334228516,-0.6535716652870178,0.3583667278289795,0.3110954165458679,0.3157328337816367,0.1930632599509412,2.7280592918395996,-0.5271580219268799,2.9904944896698,0.49623122811317444,-1.3170347213745117
48.04298400878906,2.1723670959472656,1.1094245910644531,1005,F,Q3,Barbour,AL,Alabama,-1.0185936394883797,-0.33556461334228516,-0.6535716652870178,0.3583667278289795,0.3110954165458679,0.3157328337816367,0.1930632599509412,2.7280592918395996,-0.5271580219268799,2.731734275817871,-0.2069491744041443,1.251585841178894
49.44731140136719,2.1723670959472656,1.1094245910644531,1005,F,Q4,Barbour,AL,Alabama,-1.0185936394883797,-0.33556461334228516,-0.6535716652870178,0.3583667278289795,0.3110954165458679,0.3157328337816367,0.1930632599509412,2.7280592918395996,-0.5271580219268799,0.06506741046905518,-0.9361733794212341,-0.1699373722076416
37.11259460449219,2.1723670959472656,1.1094245910644531,1005,M,Q1,Barbour,AL,Alabama,-1.0185936394883797,-0.33556461334228516,-0.6535716652870178,0.3583667278289795,0.3110954165458679,0.3157328337816367,0.1930632599509412,2.7280592918395996,-0.5271580219268799,0.22784951329231262,0.27523165941238403,-1.534379482269287
39.48114013671875,2.1723670959472656,1.1094245910644531,1005,M,Q2,Barbour,AL,Alabama,-1.0185936394883797,-0.33556461334228516,-0.6535716652870178,0.3583667278289795,0.3110954165458679,0.3157328337816367,0.1930632599509412,2.7280592918395996,-0.5271580219268799,2.9904944896698,0.49623122811317444,-1.3170347213745117
41.059349060058594,2.1723670959472656,1.1094245910644531,1005,M,Q3,Barbour,AL,Alabama,-1.0185936394883797,-0.33556461334228516,-0.6535716652870178,0.3583667278289795,0.3110954165458679,0.3157328337816367,0.1930632599509412,2.7280592918395996,-0.5271580219268799,2.731734275817871,-0.2069491744041443,1.251585841178894
43.7974853515625,2.1723670959472656,1.1094245910644531,1005,M,Q4,Barbour,AL,Alabama,-1.0185936394883797,-0.33556461334228516,-0.6535716652870178,0.3583667278289795,0.3110954165458679,0.3157328337816367,0.1930632599509412,2.7280592918395996,-0.5271580219268799,0.06506741046905518,-0.9361733794212341,-0.1699373722076416
41.5927734375,-0.24089689552783966,-0.7825005054473877,1009,F,Q1,Blount,AL,Alabama,-0.4549028462821738,-0.11614799499511719,-0.9110090732574463,-0.37121081352233887,0.46358683705329895,0.655312815231812,-1.1519989959084338,-0.9427343606948853,0.6471922397613525,0.7629071474075317,1.0567373037338257,-1.364283800125122
45.50865936279297,-0.24089689552783966,-0.7825005054473877,1009,F,Q2,Blount,AL,Alabama,-0.4549028462821738,-0.11614799499511719,-0.9110090732574463,-0.37121081352233887,0.46358683705329895,0.655312815231812,-1.1519989959084338,-0.9427343606948853,0.6471922397613525,0.46758297085762024,0.6083323955535889,-2.0257678031921387
44.811492919921875,-0.24089689552783966,-0.7825005054473877,1009,F,Q3,Blount,AL,Alabama,-0.4549028462821738,-0.11614799499511719,-0.9110090732574463,-0.37121081352233887,0.46358683705329895,0.655312815231812,-1.1519989959084338,-0.9427343606948853,0.6471922397613525,2.5719120502471924,1.5578958988189697,-0.2942356467247009
48.62340545654297,-0.24089689552783966,-0.7825005054473877,1009,F,Q4,Blount,AL,Alabama,-0.4549028462821738,-0.11614799499511719,-0.9110090732574463,-0.37121081352233887,0.46358683705329895,0.655312815231812,-1.1519989959084338,-0.9427343606948853,0.6471922397613525,-0.3581661880016327,-0.3632115125656128,-0.1699373722076416
36.334808349609375,-0.24089689552783966,-0.7825005054473877,1009,M,Q1,Blount,AL,Alabama,-0.4549028462821738,-0.11614799499511719,-0.9110090732574463,-0.37121081352233887,0.46358683705329895,0.655312815231812,-1.1519989959084338,-0.9427343606948853,0.6471922397613525,0.7629071474075317,1.0567373037338257,-1.364283800125122
40.728729248046875,-0.24089689552783966,-0.7825005054473877,1009,M,Q2,Blount,AL,Alabama,-0.4549028462821738,-0.11614799499511719,-0.9110090732574463,-0.37121081352233887,0.46358683705329895,0.655312815231812,-1.1519989959084338,-0.9427343606948853,0.6471922397613525,0.46758297085762024,0.6083323955535889,-2.0257678031921387
42.30052947998047,-0.24089689552783966,-0.7825005054473877,1009,M,Q3,Blount,AL,Alabama,-0.4549028462821738,-0.11614799499511719,-0.9110090732574463,-0.37121081352233887,0.46358683705329895,0.655312815231812,-1.1519989959084338,-0.9427343606948853,0.6471922397613525,2.5719120502471924,1.5578958988189697,-0.2942356467247009
44.16502380371094,-0.24089689552783966,-0.7825005054473877,1009,M,Q4,Blount,AL,Alabama,-0.4549028462821738,-0.11614799499511719,-0.9110090732574463,-0.37121081352233887,0.46358683705329895,0.655312815231812,-1.1519989959084338,-0.9427343606948853,0.6471922397613525,-0.3581661880016327,-0.3632115125656128,-0.1699373722076416
40.31330871582031,0.9479954838752747,0.3913092613220215,1015,F,Q1,Calhoun,AL,Alabama,0.3335206613468369,-0.06742477416992188,0.3366948664188385,0.051749229431152344,-0.1740969866514206,1.591714788721718,0.3180952080405408,1.8143473863601685,-0.5797990560531616,-0.21166229248046875,0.9512304663658142,-1.5233750343322754
44.19569396972656,0.9479954838752747,0.3913092613220215,1015,F,Q2,Calhoun,AL,Alabama,0.3335206613468369,-0.06742477416992188,0.3366948664188385,0.051749229431152344,-0.1740969866514206,1.591714788721718,0.3180952080405408,1.8143473863601685,-0.5797990560531616,0.4565383493900299,0.39677053689956665,-0.10590451210737228
44.98638916015625,0.9479954838752747,0.3913092613220215,1015,F,Q3,Calhoun,AL,Alabama,0.3335206613468369,-0.06742477416992188,0.3366948664188385,0.051749229431152344,-0.1740969866514206,1.591714788721718,0.3180952080405408,1.8143473863601685,-0.5797990560531616,-0.049937162548303604,-0.31969553232192993,0.5976693034172058
47.01604461669922,0.9479954838752747,0.3913092613220215,1015,F,Q4,Calhoun,AL,Alabama,0.3335206613468369,-0.06742477416992188,0.3366948664188385,0.051749229431152344,-0.1740969866514206,1.591714788721718,0.3180952080405408,1.8143473863601685,-0.5797990560531616,0.6433080434799194,-0.20010563731193542,0.5024046301841736
33.930213928222656,0.9479954838752747,0.3913092613220215,1015,M,Q1,Calhoun,AL,Alabama,0.3335206613468369,-0.06742477416992188,0.3366948664188385,0.051749229431152344,-0.1740969866514206,1.591714788721718,0.3180952080405408,1.8143473863601685,-0.5797990560531616,-0.21166229248046875,0.9512304663658142,-1.5233750343322754
38.457916259765625,0.9479954838752747,0.3913092613220215,1015,M,Q2,Calhoun,AL,Alabama,0.3335206613468369,-0.06742477416992188,0.3366948664188385,0.051749229431152344,-0.1740969866514206,1.591714788721718,0.3180952080405408,1.8143473863601685,-0.5797990560531616,0.4565383493900299,0.39677053689956665,-0.10590451210737228
42.669586181640625,0.9479954838752747,0.3913092613220215,1015,M,Q3,Calhoun,AL,Alabama,0.3335206613468369,-0.06742477416992188,0.3366948664188385,0.051749229431152344,-0.1740969866514206,1.591714788721718,0.3180952080405408,1.8143473863601685,-0.5797990560531616,-0.049937162548303604,-0.31969553232192993,0.5976693034172058
43.287086486816406,0.9479954838752747,0.3913092613220215,1015,M,Q4,Calhoun,AL,Alabama,0.3335206613468369,-0.06742477416992188,0.3366948664188385,0.051749229431152344,-0.1740969866514206,1.591714788721718,0.3180952080405408,1.8143473863601685,-0.5797990560531616,0.6433080434799194,-0.20010563731193542,0.5024046301841736
41.59770202636719,1.4808459281921387,0.281975120306015,1017,F,Q1,Chambers,AL,Alabama,-0.7876153049215269,-0.16212081909179688,-1.1119294166564941,0.0375056266784668,0.372274786233902,-0.1321580726337358,0.08331871115333378,2.53401517868042,-1.2929574251174927,1.7254447937011719,0.3605297803878784,-0.5925520062446594
45.73199462890625,1.4808459281921387,0.281975120306015,1017,F,Q2,Chambers,AL,Alabama,-0.7876153049215269,-0.16212081909179688,-1.1119294166564941,0.0375056266784668,0.372274786233902,-0.1321580726337358,0.08331871115333378,2.53401517868042,-1.2929574251174927,2.2789039611816406,-0.5541988611221313,-0.8742955923080444
42.34806823730469,1.4808459281921387,0.281975120306015,1017,F,Q3,Chambers,AL,Alabama,-0.7876153049215269,-0.16212081909179688,-1.1119294166564941,0.0375056266784668,0.372274786233902,-0.1321580726337358,0.08331871115333378,2.53401517868042,-1.2929574251174927,0.14413300156593323,-0.6087665557861328,-0.23031069338321686
45.474815368652344,1.4808459281921387,0.281975120306015,1017,F,Q4,Chambers,AL,Alabama,-0.7876153049215269,-0.16212081909179688,-1.1119294166564941,0.0375056266784668,0.372274786233902,-0.1321580726337358,0.08331871115333378,2.53401517868042,-1.2929574251174927,2.2789039611816406,1.7853953838348389,0.04137018322944641
35.508522033691406,1.4808459281921387,0.281975120306015,1017,M,Q1,Chambers,AL,Alabama,-0.7876153049215269,-0.16212081909179688,-1.1119294166564941,0.0375056266784668,0.372274786233902,-0.1321580726337358,0.08331871115333378,2.53401517868042,-1.2929574251174927,1.7254447937011719,0.3605297803878784,-0.5925520062446594
